Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDN03,9.8,Regular,0.015087112,Meat,250.1408,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDG34,11.5,Regular,0.037782943,Snack Foods,106.6254,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDA56,9.21,Low Fat,0.008782561,Fruits and Vegetables,119.8414,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCI17,"",Low Fat,0.14272811300000002,Health and Hygiene,95.141,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCO17,10.0,Low Fat,0.073493831,Health and Hygiene,118.344,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDK55,18.5,Low Fat,0.025907416000000003,Meat,87.7172,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDD10,20.6,Regular,0.046280998,Snack Foods,177.4344,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCH18,9.3,Low Fat,0.044624064000000005,Household,245.4802,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCA53,11.395,Low Fat,0.009898492,Health and Hygiene,48.8034,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
DRJ24,11.8,Low Fat,0.189689886,Soft Drinks,184.3924,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
DRN35,8.01,Low Fat,0.070189131,Hard Drinks,37.9532,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,<=2k
FDC47,15.0,Low Fat,0.119374946,Snack Foods,229.3694,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDN48,13.35,Low Fat,0.065215312,Baking Goods,93.4804,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDR27,"",Regular,0.095635061,Meat,130.7942,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDS33,"",Regular,0.216107535,Snack Foods,86.8514,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
DRL11,10.5,Low Fat,0.048009080999999995,Hard Drinks,157.0946,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,>2k
FDQ21,21.25,Low Fat,0.019533098,Snack Foods,120.4756,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDY37,17.0,Regular,0.026568875,Canned,142.047,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDS35,9.3,Low Fat,0.111127966,Breads,63.1826,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
DRD60,15.7,Low Fat,0.03723211,Soft Drinks,183.1634,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
DRP47,15.75,Low Fat,0.140603316,Hard Drinks,252.8382,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
NCY41,"",Low Fat,0.07536886799999999,Health and Hygiene,35.2532,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDR59,14.5,Regular,0.063962842,Breads,263.1594,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDM36,"",Regular,0.102830104,Baking Goods,172.6422,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCI42,"",Low Fat,0.01031535,Household,208.4954,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDA31,7.1,Low Fat,0.110633958,Fruits and Vegetables,173.808,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDY33,14.5,Regular,0.0,Snack Foods,159.3262,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDV40,17.35,Low Fat,0.014721578999999999,Frozen Foods,73.1038,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCW17,18.0,Low Fat,0.019465205,Health and Hygiene,128.6994,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
FDN38,6.615,Regular,0.091895319,Canned,248.6408,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDQ11,"",Regular,0.118535581,Breads,256.3988,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDG34,11.5,Regular,0.037646623,Snack Foods,107.5254,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCN14,19.1,Low Fat,0.092060694,Others,183.7608,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDY46,"",Low Fat,0.04765803,Snack Foods,188.3898,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDS11,7.05,Regular,0.05587277,Breads,222.1088,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCA53,"",Low Fat,0.017295906,Health and Hygiene,47.1034,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
NCN30,16.35,Low Fat,0.02844314,Household,98.141,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDW32,18.35,Regular,0.094296835,Fruits and Vegetables,84.3882,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCR42,9.105,Low Fat,0.064410783,Household,33.39,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDU33,7.63,Regular,0.13468429199999998,Snack Foods,47.0402,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDN15,"",Low Fat,0.029299175,Meat,140.31799999999998,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDD51,"",Low Fat,0.210021713,Dairy,44.2744,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDF14,7.55,Low Fat,0.027224917,Canned,152.934,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
NCN19,"",Low Fat,0.021184746,Others,189.553,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
NCO43,5.5,Low Fat,0.047059015999999995,Others,100.1016,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDT19,7.59,Regular,0.14526636,Fruits and Vegetables,172.908,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
DRK12,9.5,Low Fat,0.041851461,Soft Drinks,31.49,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,<=2k
DRM49,6.11,Regular,0.152262171,Soft Drinks,44.4086,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDX43,5.655,Low Fat,0.085757338,Fruits and Vegetables,164.75,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDS14,7.285,Low Fat,0.049954435,Dairy,156.5288,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCK07,10.65,Low Fat,0.048762383,Others,165.2526,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDO19,17.7,Regular,0.0,Fruits and Vegetables,46.8034,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDH32,12.8,Low Fat,0.075996742,Fruits and Vegetables,97.141,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCZ41,19.85,Low Fat,0.0,Health and Hygiene,126.1704,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDL32,15.7,Regular,0.204984538,Fruits and Vegetables,111.0544,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDC44,15.6,Low Fat,0.17357316399999997,Fruits and Vegetables,114.4518,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDQ59,9.8,Regular,0.056339618,Breads,84.2908,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCO54,19.5,Low Fat,0.014262413,Household,57.1614,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
DRH36,16.2,Low Fat,0.03338006,Soft Drinks,74.0696,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
FDY35,17.6,Regular,0.016024651,Breads,44.0402,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDA46,13.6,Low Fat,0.11830085,Snack Foods,196.2136,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCL18,18.85,Low Fat,0.16755220199999998,Household,193.1136,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDL57,15.1,Regular,0.067181098,Snack Foods,258.8304,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCP50,17.35,Low Fat,0.0,Others,79.2618,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDZ25,"",Regular,0.0,Canned,169.87900000000002,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDH24,20.7,Low Fat,0.021431133999999998,Baking Goods,157.0288,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDQ26,13.5,Regular,0.068256316,Dairy,60.9562,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCK17,"",Low Fat,0.0,Health and Hygiene,40.348,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDO46,"",Regular,0.014143673,Snack Foods,187.3872,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDW50,13.1,Low Fat,0.075563757,Dairy,168.1158,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDD29,12.15,Low Fat,0.018439138,Frozen Foods,254.7698,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU26,"",Regular,0.07462029099999999,Dairy,120.1782,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDX04,"",Regular,0.041370245,Frozen Foods,46.2376,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDH31,"",Regular,0.020312313999999998,Meat,98.1042,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDJ45,"",Low Fat,0.12853255800000002,Seafood,34.2216,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDX55,15.1,Low Fat,0.055195460999999994,Fruits and Vegetables,216.1166,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDR02,16.7,Low Fat,0.022065676,Dairy,110.5886,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCP55,14.65,Low Fat,0.011212719,Others,55.6614,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDT28,13.3,Low Fat,0.063925726,Frozen Foods,151.8708,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCJ06,20.1,Low Fat,0.034848629,Household,118.6782,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDF08,14.3,Regular,0.0,Fruits and Vegetables,89.8856,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT21,7.42,Low Fat,0.02050719,Snack Foods,249.7092,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDK22,"",Low Fat,0.025960174,Snack Foods,214.885,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRJ11,9.5,Low Fat,0.085020342,Hard Drinks,188.7872,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,<=2k
FDH27,7.075,Low Fat,0.097660814,Dairy,141.8128,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDU52,"",Low Fat,0.111654545,Frozen Foods,157.063,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDK50,7.96,Low Fat,0.0,Canned,160.7894,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRJ01,6.135,Low Fat,0.115265695,Soft Drinks,160.5236,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,>2k
FDC21,14.6,Regular,0.043133816,Fruits and Vegetables,109.7254,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDX39,14.3,Regular,0.049676157,Meat,212.4586,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCY54,"",Low Fat,0.17683435100000003,Household,172.1422,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDD58,"",Low Fat,0.103918113,Snack Foods,100.67,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDW12,8.315,Regular,0.035644325,Baking Goods,147.1444,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRE01,10.1,Low Fat,0.279783532,Soft Drinks,241.8512,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDT16,9.895,Regular,0.048738014,Frozen Foods,262.1278,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDC16,11.5,Regular,0.020686161,Dairy,85.054,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDK52,18.25,Low Fat,0.07934200599999999,Frozen Foods,226.0062,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS23,4.635,Low Fat,0.14088911099999998,Breads,127.0994,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDI41,18.5,Regular,0.06224514900000001,Frozen Foods,145.8418,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDG33,5.365,Regular,0.140811559,Seafood,173.5764,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCM31,6.095,Low Fat,0.08152738,Others,140.3154,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
NCY53,"",Low Fat,0.058198140999999995,Health and Hygiene,110.4544,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDY55,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDQ21,21.25,Low Fat,0.019462623000000002,Snack Foods,120.8756,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCD18,"",Low Fat,0.072317217,Household,230.2668,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDV09,12.1,Low Fat,0.020684919,Snack Foods,148.5734,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDI19,15.1,Low Fat,0.087604871,Meat,242.2512,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDY47,8.6,Regular,0.0,Breads,131.531,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
DRH37,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
NCL19,15.35,Low Fat,0.015676231000000002,Others,144.047,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
DRI11,8.26,Low Fat,0.034397781,Hard Drinks,115.7834,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,>2k
NCC19,6.57,Low Fat,0.096880574,Household,191.482,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDS01,11.6,Low Fat,0.017817285,Canned,177.0686,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDX31,20.35,Regular,0.014909465,Fruits and Vegetables,232.3958,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCL55,12.15,Low Fat,0.0,Others,254.90400000000002,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDW16,17.35,Regular,0.041439718,Frozen Foods,93.7804,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDT49,7.0,Low Fat,0.15140558699999998,Canned,107.728,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDW13,8.5,Low Fat,0.097803261,Canned,50.5324,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCG30,"",Low Fat,0.196659953,Household,125.8046,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDC14,14.5,Regular,0.041313203,Canned,42.0454,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS15,9.195,Regular,0.13065744199999998,Meat,106.4596,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDS32,17.75,Regular,0.029700017999999998,Fruits and Vegetables,140.3838,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDE09,8.775,Low Fat,0.0,Fruits and Vegetables,111.3228,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDM12,16.7,Regular,0.070312473,Baking Goods,189.6214,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDT57,15.2,Low Fat,0.019064377,Snack Foods,238.2248,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDM32,20.5,Low Fat,0.020605032,Fruits and Vegetables,91.083,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCS38,"",Low Fat,0.0,Household,115.2176,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
NCW30,5.21,Low Fat,0.011072173000000001,Household,257.8962,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDD21,10.3,Regular,0.0,Fruits and Vegetables,115.7176,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDH35,18.25,Low Fat,0.060342304000000006,Starchy Foods,165.9526,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCX17,21.25,Low Fat,0.113833823,Health and Hygiene,232.83,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
NCI29,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDL24,10.3,Regular,0.024935297000000002,Baking Goods,172.0422,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDI46,9.5,Low Fat,0.07434526799999999,Snack Foods,251.9724,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
DRQ35,9.3,Low Fat,0.042283454000000005,Hard Drinks,125.4388,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,>2k
FDM04,9.195,Regular,0.047387144000000006,Frozen Foods,50.8666,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCJ17,7.68,Low Fat,0.152865879,Health and Hygiene,84.9224,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
NCJ18,"",Low Fat,0.163148041,Household,116.6124,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
DRF13,12.1,Low Fat,0.02984176,Soft Drinks,144.4444,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,>2k
FDB39,11.6,Low Fat,0.038511676,Dairy,57.7272,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDT52,9.695,Regular,0.04762278599999999,Frozen Foods,246.2144,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDT60,12.0,Low Fat,0.07554831,Baking Goods,121.9388,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDM34,19.0,Low Fat,0.067447572,Snack Foods,132.9626,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDY27,6.38,Low Fat,0.03187163,Dairy,179.5344,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDP08,20.5,Regular,0.112638016,Fruits and Vegetables,195.5478,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDP59,"",Regular,0.056192276,Breads,103.1648,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDQ11,5.695,Regular,0.06797671,Breads,257.4988,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDV01,19.2,Regular,0.142189843,Canned,153.8314,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDX31,20.35,Regular,0.014813268000000001,Fruits and Vegetables,234.9958,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCX54,9.195,Low Fat,0.080442371,Household,107.7622,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
DRC12,17.85,Low Fat,0.03781972,Soft Drinks,191.6188,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,>2k
FDU11,"",Low Fat,0.092145264,Breads,120.7098,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCB30,14.6,Low Fat,0.025702994,Household,199.9084,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDS27,10.195,Regular,0.012483408,Meat,195.41099999999997,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDX16,17.85,Low Fat,0.0,Frozen Foods,148.005,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCL53,7.5,Low Fat,0.036204764,Health and Hygiene,176.1028,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCZ30,6.59,Low Fat,0.026238087,Household,121.6098,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDB15,10.895,Low Fat,0.137584599,Dairy,262.2568,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDY51,"",Low Fat,0.080741927,Meat,220.8798,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCT18,14.6,Low Fat,0.059741172,Household,179.6976,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDL32,"",Regular,0.214423791,Fruits and Vegetables,111.6544,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDK46,9.6,Low Fat,0.051677050999999995,Snack Foods,258.062,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDI22,"",Low Fat,0.16845554899999998,Snack Foods,211.0612,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDF21,10.3,Regular,0.0,Fruits and Vegetables,189.053,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDR34,17.0,Regular,0.016055615,Snack Foods,228.4352,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDJ50,8.645,Low Fat,0.021619563999999997,Canned,50.6982,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDC34,16.0,Regular,0.173027688,Snack Foods,155.2972,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDW51,6.155,Regular,0.09504547599999999,Meat,213.456,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDR28,13.85,Regular,0.025891587999999997,Frozen Foods,165.12099999999998,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDV60,"",Regular,0.205484395,Baking Goods,198.011,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDI45,13.1,Low Fat,0.037793818,Fruits and Vegetables,173.8054,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCB30,"",Low Fat,0.045002624000000005,Household,196.5084,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
DRO59,11.8,Low Fat,0.054460571,Hard Drinks,77.0012,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
FDU12,15.5,Regular,0.075736746,Baking Goods,265.5568,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCX18,14.15,Low Fat,0.014719325,Household,196.91099999999997,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
NCH30,"",Low Fat,0.066828857,Household,114.186,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDE11,"",Regular,0.23653561,Starchy Foods,184.1924,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDE32,20.7,Low Fat,0.04903471,Fruits and Vegetables,39.9506,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDP25,15.2,Low Fat,0.035497039,Canned,216.7824,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCM29,11.5,Low Fat,0.017638893,Health and Hygiene,132.7626,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDQ21,21.25,Low Fat,0.01945343,Snack Foods,120.8756,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDN24,14.1,Low Fat,0.11326743,Baking Goods,54.5956,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
DRY23,9.395,Regular,0.10971346400000001,Soft Drinks,41.3112,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDW04,"",Regular,0.0,Frozen Foods,130.531,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDM01,7.895,Regular,0.094952408,Breakfast,101.1332,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCW29,14.0,Low Fat,0.029026218,Health and Hygiene,131.33100000000002,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDG33,5.365,Regular,0.140123575,Seafood,172.0764,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDV51,16.35,Low Fat,0.03272295,Meat,165.7842,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCQ18,15.75,Low Fat,0.13583682800000002,Household,100.37,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCL53,7.5,Low Fat,0.036382524,Health and Hygiene,177.9028,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDQ39,14.8,Low Fat,0.0,Meat,189.3846,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDF46,7.07,Low Fat,0.09420101800000001,Snack Foods,115.8834,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCA06,20.5,Low Fat,0.143506376,Household,34.719,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDV26,"",Regular,0.13334711900000001,Dairy,193.0794,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDJ04,18.0,Low Fat,0.124428516,Frozen Foods,119.9124,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDE28,9.5,Regular,0.221856492,Frozen Foods,231.8668,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCZ29,15.0,Low Fat,0.07131206400000001,Health and Hygiene,125.7362,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDW43,20.1,Regular,0.022425236,Fruits and Vegetables,226.3036,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDZ49,11.0,Regular,0.133352623,Canned,219.7798,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCJ05,18.7,Low Fat,0.046079558,Health and Hygiene,151.5682,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
NCP29,"",Low Fat,0.0,Health and Hygiene,64.2168,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDS16,15.15,Regular,0.066446521,Frozen Foods,147.976,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDZ45,14.1,Low Fat,0.066979957,Snack Foods,196.7084,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCP29,8.42,Low Fat,0.187918654,Health and Hygiene,65.4168,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDZ58,"",Low Fat,0.051924192,Snack Foods,121.0072,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDV55,"",Low Fat,0.054806734,Fruits and Vegetables,145.1444,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCV53,8.27,Low Fat,0.018813601,Health and Hygiene,237.988,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDV47,"",Low Fat,0.094910421,Breads,84.5566,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDD45,8.615,Low Fat,0.116722514,Fruits and Vegetables,95.4436,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDP26,"",Low Fat,0.244338986,Dairy,105.9306,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
DRD37,9.8,Low Fat,0.013863257,Soft Drinks,45.106,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
FDT09,"",Regular,0.021471456,Snack Foods,131.0284,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
