Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDD39,16.7,Low Fat,0.070551723,Dairy,217.685,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCO41,12.5,Low Fat,0.018955479,Health and Hygiene,100.1384,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
NCW30,5.21,Low Fat,0.011007815,Household,259.5962,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDU15,13.65,Regular,0.0,Meat,37.9532,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDN28,5.88,Regular,0.030294931,Frozen Foods,104.09899999999999,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDE40,"",Regular,0.173587926,Dairy,60.0194,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDZ31,15.35,Regular,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDA13,"",Low Fat,0.078174543,Canned,39.9506,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDA13,"",Low Fat,0.078174543,Canned,39.9506,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDD45,8.615,Low Fat,0.116226984,Fruits and Vegetables,95.9436,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCE30,16.0,Low Fat,0.0,Household,210.4902,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
NCE30,16.0,Low Fat,0.0,Household,210.4902,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDS09,8.895,Regular,0.08125293,Snack Foods,49.8008,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDZ07,15.1,Regular,0.0,Fruits and Vegetables,63.7194,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDZ07,15.1,Regular,0.0,Fruits and Vegetables,63.7194,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDZ07,15.1,Regular,0.0,Fruits and Vegetables,63.7194,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDS57,15.5,Low Fat,0.103422709,Snack Foods,144.847,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDX28,6.325,Low Fat,0.125688044,Frozen Foods,100.9042,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCF19,"",Low Fat,0.034938717,Household,49.0034,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
NCF19,"",Low Fat,0.034938717,Household,49.0034,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDT11,5.94,Regular,0.029492018,Breads,188.0556,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT11,5.94,Regular,0.029492018,Breads,188.0556,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDO32,6.36,Low Fat,0.121225455,Fruits and Vegetables,45.906000000000006,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRJ01,"",Low Fat,0.11447535699999999,Soft Drinks,160.9236,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
NCK30,14.85,Low Fat,0.060927824000000005,Household,254.8698,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCK30,14.85,Low Fat,0.060927824000000005,Household,254.8698,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDN10,11.5,Low Fat,0.046217345,Snack Foods,120.3124,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDP33,18.7,Low Fat,0.089197963,Snack Foods,257.3672,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDK02,12.5,Low Fat,0.112203445,Canned,121.14399999999999,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDS56,5.785,Regular,0.064871045,Fruits and Vegetables,262.1252,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDU26,16.7,Regular,0.042685217000000004,Dairy,120.7782,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA58,9.395,Low Fat,0.103751236,Snack Foods,235.8932,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDU36,6.15,Low Fat,0.046262200999999996,Baking Goods,97.8384,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDH14,17.1,Regular,0.078347922,Canned,141.8838,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDM03,12.65,Low Fat,0.123726711,Meat,107.7938,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDM03,12.65,Low Fat,0.123726711,Meat,107.7938,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDM03,12.65,Low Fat,0.123726711,Meat,107.7938,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRD60,15.7,Low Fat,0.037289996,Soft Drinks,182.7634,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,>2k
NCY29,13.65,Low Fat,0.077234113,Health and Hygiene,56.893,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCP41,16.6,Low Fat,0.016197216,Health and Hygiene,108.8596,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDI48,11.85,Regular,0.055672032,Baking Goods,50.5666,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDX48,"",Regular,0.066336811,Baking Goods,154.1656,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDL51,20.7,Regular,0.047491371,Dairy,213.9876,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDU21,11.8,Regular,0.077154417,Snack Foods,35.7558,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDA08,"",Regular,0.08769263599999999,Fruits and Vegetables,162.5526,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCX42,6.36,Low Fat,0.005978595,Household,163.6526,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCX42,6.36,Low Fat,0.005978595,Household,163.6526,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDH24,20.7,Low Fat,0.021552357,Baking Goods,157.0288,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDY50,"",Low Fat,0.13032165199999998,Dairy,88.7172,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCC30,16.6,Low Fat,0.027573983,Household,176.6344,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
NCE43,12.5,Low Fat,0.103442268,Household,170.8448,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
DRK39,7.02,Low Fat,0.0,Dairy,83.825,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDL16,12.85,Low Fat,0.16831267800000002,Frozen Foods,45.906000000000006,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDZ23,17.75,Regular,0.067639698,Baking Goods,187.62400000000002,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDF52,9.3,Low Fat,0.06677066400000001,Frozen Foods,180.5292,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDF52,9.3,Low Fat,0.06677066400000001,Frozen Foods,180.5292,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRN35,8.01,Low Fat,0.070533748,Hard Drinks,34.2532,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDL21,"",Regular,0.01251245,Snack Foods,38.748000000000005,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDH32,12.8,Low Fat,0.076045655,Fruits and Vegetables,96.541,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCQ17,"",Low Fat,0.116366304,Health and Hygiene,158.363,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDW39,6.69,Regular,0.037060755,Meat,176.83700000000002,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCR54,"",Low Fat,0.158562708,Household,194.71099999999998,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
NCR54,"",Low Fat,0.158562708,Household,194.71099999999998,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDX57,17.25,Regular,0.047458754000000006,Snack Foods,95.8068,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDX57,17.25,Regular,0.047458754000000006,Snack Foods,95.8068,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDO32,6.36,Low Fat,0.120443298,Fruits and Vegetables,45.406000000000006,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDV04,7.825,Regular,0.149986868,Frozen Foods,158.8288,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDV04,7.825,Regular,0.149986868,Frozen Foods,158.8288,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDH53,20.5,Regular,0.019183756,Frozen Foods,83.7592,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDT22,10.395,Low Fat,0.112324552,Snack Foods,60.622,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRF25,"",Low Fat,0.068153091,Soft Drinks,36.019,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
FDP44,16.5,Regular,0.079837509,Fruits and Vegetables,102.1332,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDW03,5.63,Regular,0.024520853999999998,Meat,102.8306,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCR17,9.8,Low Fat,0.024432767,Health and Hygiene,116.4492,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDY39,5.305,Regular,0.047220267999999996,Meat,181.9608,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDA03,18.5,Regular,0.045534457,Dairy,146.3102,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCB19,6.525,Low Fat,0.090806457,Household,86.4882,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDS31,13.1,Regular,0.044192372,Fruits and Vegetables,180.3318,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCU18,15.1,Low Fat,0.055829496,Household,140.2496,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDV51,16.35,Low Fat,0.032538896,Meat,165.7842,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDX16,17.85,Low Fat,0.065797601,Frozen Foods,147.805,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDX16,17.85,Low Fat,0.065797601,Frozen Foods,147.805,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCL30,"",Low Fat,0.048703432000000005,Household,125.9336,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCR06,12.5,Low Fat,0.006765149,Household,41.7112,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCR06,12.5,Low Fat,0.006765149,Household,41.7112,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCR06,12.5,Low Fat,0.006765149,Household,41.7112,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCC54,17.75,Low Fat,0.097692448,Health and Hygiene,242.4196,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
NCC54,17.75,Low Fat,0.097692448,Health and Hygiene,242.4196,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDC45,17.0,Low Fat,0.135944247,Fruits and Vegetables,171.5106,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDP40,4.555,Regular,0.034328578,Frozen Foods,110.1544,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDM08,10.1,Regular,0.089688978,Fruits and Vegetables,225.5088,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDM08,10.1,Regular,0.089688978,Fruits and Vegetables,225.5088,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCC54,17.75,Low Fat,0.163548055,Health and Hygiene,239.3196,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDV38,"",Low Fat,0.17819286399999998,Dairy,54.9956,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDB36,5.465,Regular,0.048625599000000005,Baking Goods,129.2626,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRH51,"",Low Fat,0.170213676,Dairy,89.5856,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
NCL29,"",Low Fat,0.11338767699999999,Health and Hygiene,156.9604,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDZ44,8.185,Low Fat,0.038948125,Fruits and Vegetables,115.4808,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDG53,10.0,Low Fat,0.046116319,Frozen Foods,141.81799999999998,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDM39,"",Low Fat,0.053211728,Dairy,177.6002,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRG37,16.2,Low Fat,0.019457372,Soft Drinks,153.9972,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDU34,"",Low Fat,0.074830794,Snack Foods,125.9046,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDG10,6.63,Regular,0.018310141999999998,Snack Foods,57.7588,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDC16,"",Regular,0.0204702,Dairy,88.25399999999999,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDH50,15.0,Regular,0.161404914,Canned,185.8266,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDH50,15.0,Regular,0.161404914,Canned,185.8266,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDJ32,10.695,Low Fat,0.057792342999999996,Fruits and Vegetables,61.4536,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDY02,8.945,Regular,0.087823675,Dairy,261.091,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
NCG30,20.2,Low Fat,0.112495847,Household,124.4046,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDF29,15.1,Regular,0.019917598,Frozen Foods,129.431,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDT27,"",Regular,0.069250192,Meat,232.9616,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDM46,"",Low Fat,0.159193194,Snack Foods,92.712,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCP06,20.7,Low Fat,0.065689432,Household,149.7366,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
NCP06,20.7,Low Fat,0.065689432,Household,149.7366,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
NCP06,20.7,Low Fat,0.065689432,Household,149.7366,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDY34,10.5,Regular,0.01100413,Snack Foods,167.1842,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDP22,14.65,Regular,0.099113429,Snack Foods,52.8666,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDO08,11.1,Regular,0.05373063,Fruits and Vegetables,165.1526,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCI43,"",Low Fat,0.025842951,Household,48.6376,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDO09,"",Regular,0.124668026,Snack Foods,261.091,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCD55,14.0,Low Fat,0.024468806000000003,Household,41.1454,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCD55,14.0,Low Fat,0.024468806000000003,Household,41.1454,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCD55,14.0,Low Fat,0.024468806000000003,Household,41.1454,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCR50,20.2,Low Fat,0.01181025,Household,154.634,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCC06,19.0,Low Fat,0.027028322999999996,Household,127.0336,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDS60,20.85,Low Fat,0.032421521,Baking Goods,181.666,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDP10,19.0,Low Fat,0.127983545,Snack Foods,107.6622,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDW46,13.0,Regular,0.070288365,Snack Foods,64.3484,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDG53,10.0,Low Fat,0.07675510599999999,Frozen Foods,141.618,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDA28,16.1,Regular,0.080010553,Frozen Foods,124.2362,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP21,"",Regular,0.025616191,Snack Foods,188.1872,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDP21,"",Regular,0.025616191,Snack Foods,188.1872,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDP21,"",Regular,0.025616191,Snack Foods,188.1872,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDP21,"",Regular,0.025616191,Snack Foods,188.1872,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRJ39,20.25,Low Fat,0.036326064,Dairy,220.1482,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
FDH12,9.6,Low Fat,0.085434195,Baking Goods,105.02799999999999,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDQ13,11.1,Low Fat,0.010658153,Canned,83.0908,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCQ06,13.0,Low Fat,0.041994899,Household,254.7014,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
FDL40,"",Low Fat,0.011556918999999999,Frozen Foods,94.741,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
NCE54,20.7,Low Fat,0.0,Household,74.3354,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
NCE54,20.7,Low Fat,0.0,Household,74.3354,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDW38,5.325,Regular,0.139244918,Dairy,53.0298,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDD17,7.5,Low Fat,0.032599801,Frozen Foods,238.1906,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCZ18,7.825,Low Fat,0.186825823,Household,253.5698,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
DRD37,9.8,Low Fat,0.013841737,Soft Drinks,45.206,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
FDC08,19.0,Regular,0.103449993,Fruits and Vegetables,225.472,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDZ08,12.5,Regular,0.10990084300000001,Fruits and Vegetables,83.0592,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDZ08,12.5,Regular,0.10990084300000001,Fruits and Vegetables,83.0592,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCI54,15.2,Low Fat,0.033651278,Household,108.9912,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDP23,6.71,Low Fat,0.0,Breads,218.9166,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDO16,5.48,Low Fat,0.015169739,Frozen Foods,82.225,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
DRD01,12.1,Regular,0.061299600999999995,Soft Drinks,56.2614,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDM56,16.7,Low Fat,0.07058862099999999,Fruits and Vegetables,107.9912,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDX20,7.365,Low Fat,0.042626422000000004,Fruits and Vegetables,227.072,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDX20,7.365,Low Fat,0.042626422000000004,Fruits and Vegetables,227.072,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDE34,9.195,Low Fat,0.10850167599999999,Snack Foods,183.6634,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDE34,9.195,Low Fat,0.10850167599999999,Snack Foods,183.6634,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDV50,14.3,Low Fat,0.122571209,Dairy,122.37299999999999,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDW09,13.65,Regular,0.043386130999999994,Snack Foods,80.2302,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDW09,13.65,Regular,0.043386130999999994,Snack Foods,80.2302,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDW09,13.65,Regular,0.043386130999999994,Snack Foods,80.2302,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCE31,"",Low Fat,0.183948465,Household,33.6216,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDO49,10.6,Regular,0.033052168,Breakfast,49.7008,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDH34,"",Low Fat,0.054443762,Snack Foods,184.6582,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDK25,"",Regular,0.274592283,Breakfast,167.8474,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
DRF60,10.8,Low Fat,0.0,Soft Drinks,238.1564,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
DRF60,10.8,Low Fat,0.0,Soft Drinks,238.1564,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
FDQ24,15.7,Low Fat,0.074083388,Baking Goods,253.3724,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRP35,18.85,Low Fat,0.09105157900000001,Hard Drinks,127.4336,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDF35,15.0,Low Fat,0.15386118099999999,Starchy Foods,108.5938,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDQ52,17.0,Low Fat,0.119871307,Frozen Foods,248.3434,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDQ52,17.0,Low Fat,0.119871307,Frozen Foods,248.3434,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCS42,8.6,Low Fat,0.069416467,Household,92.5146,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDO31,6.76,Regular,0.02914662,Fruits and Vegetables,79.296,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDU19,8.77,Regular,0.046771477,Fruits and Vegetables,173.9422,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCE19,"",Low Fat,0.092564193,Household,53.4956,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
DRJ59,11.65,Low Fat,0.03242518,Hard Drinks,38.8164,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDI28,14.3,Low Fat,0.026362623999999998,Frozen Foods,78.3302,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDC58,"",Low Fat,0.0,Snack Foods,45.7428,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDC58,"",Low Fat,0.0,Snack Foods,45.7428,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDU13,8.355,Low Fat,0.18755862899999998,Canned,148.0418,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDX58,13.15,Low Fat,0.04376368,Snack Foods,183.095,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDU16,19.25,Regular,0.0,Frozen Foods,82.5908,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDX35,5.035,Regular,0.08007260299999999,Breads,228.2036,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRM37,15.35,Low Fat,0.096317593,Soft Drinks,197.3768,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
DRM37,15.35,Low Fat,0.096317593,Soft Drinks,197.3768,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDY34,"",Regular,0.010928678,Snack Foods,167.0842,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRD24,13.85,Low Fat,0.030842962999999998,Soft Drinks,143.1154,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,>2k
DRD24,13.85,Low Fat,0.030842962999999998,Soft Drinks,143.1154,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,>2k
FDI27,"",Regular,0.045763622999999996,Dairy,43.8744,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDL02,20.0,Regular,0.10399676,Canned,107.4622,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
DRK12,9.5,Low Fat,0.041971264,Soft Drinks,33.39,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDC60,5.425,Regular,0.11447240300000001,Baking Goods,88.3514,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDS55,7.02,Low Fat,0.081328781,Fruits and Vegetables,150.0734,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDS55,7.02,Low Fat,0.081328781,Fruits and Vegetables,150.0734,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDB57,20.25,Regular,0.018911473999999998,Fruits and Vegetables,220.5772,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDR52,12.65,Regular,0.075981306,Frozen Foods,192.3846,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDB44,6.655,Low Fat,0.0,Fruits and Vegetables,212.4586,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDY14,10.3,Low Fat,0.070040195,Dairy,263.0226,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDA21,13.65,Low Fat,0.03595391,Snack Foods,185.2924,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDH38,"",Low Fat,0.018275994,Canned,115.2808,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDD38,"",Regular,0.0,Canned,100.3674,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDD38,"",Regular,0.0,Canned,100.3674,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
NCN05,8.235,Low Fat,0.014518575,Health and Hygiene,182.195,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCT18,"",Low Fat,0.05911748,Household,181.5976,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCT18,"",Low Fat,0.05911748,Household,181.5976,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCS53,14.5,Low Fat,0.090286009,Health and Hygiene,159.9604,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
DRE60,9.395,Low Fat,0.160235723,Soft Drinks,227.872,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
